,from_tag,to_tag,pr_number
1023,5.2,5.3,619
1024,5.2,5.3,611
1025,5.2,5.3,617
1026,5.2,5.3,634
1027,5.2,5.3,640
1028,5.2,5.3,610
1029,5.2,5.3,620
1030,5.2,5.3,639
1031,5.3,5.4,698
1032,5.3,5.4,699
1033,5.3,5.4,691
1034,5.3,5.4,700
1035,5.3,5.4,736
1036,5.3,5.4,721
1037,5.3,5.4,738
1038,5.3,5.4,719
1039,5.3,5.4,711
1040,5.3,5.4,733
1041,5.3,5.4,741
1042,5.3,5.4,743
1043,5.3,5.4,722
1044,5.3,5.4,709
1045,5.3,5.4,735
1046,5.3,5.4,717
1047,5.3,5.4,748
1048,5.3,5.4,742
1049,5.3,5.4,714
1050,5.3,5.4,718
1051,5.3,5.4,740
1052,5.3,5.4,707
1053,5.3,5.4,746
1054,5.3,5.4,702
1055,5.3,5.4,739
1056,5.3,5.4,708
1057,5.3,5.4,737
1058,5.3,5.4,720
1059,5.3,5.4,732
1060,5.3,5.4,724
1061,5.3,5.4,723
1062,5.3,5.4,731
1063,5.3,5.4,705
1064,5.3,5.4,713
1065,5.3,5.4,770
1066,5.3,5.4,764
1067,5.3,5.4,774
1068,5.3,5.4,761
1069,5.3,5.4,775
1070,5.3,5.4,763
1071,5.3,5.4,757
1072,5.3,5.4,789
1073,5.3,5.4,765
1074,5.3,5.4,772
1075,5.3,5.4,754
1076,5.3,5.4,790
1077,5.3,5.4,784
1078,5.3,5.4,759
1079,5.3,5.4,698
1080,5.3,5.4,699
1081,5.3,5.4,691
1082,5.3,5.4,700
1083,5.3,5.4,736
1084,5.3,5.4,721
1085,5.3,5.4,738
1086,5.3,5.4,719
1087,5.3,5.4,711
1088,5.3,5.4,733
1089,5.3,5.4,741
1090,5.3,5.4,743
1091,5.3,5.4,722
1092,5.3,5.4,709
1093,5.3,5.4,735
1094,5.3,5.4,717
1095,5.3,5.4,748
1096,5.3,5.4,742
1097,5.3,5.4,714
1098,5.3,5.4,718
1099,5.3,5.4,740
1100,5.3,5.4,707
1101,5.3,5.4,746
1102,5.3,5.4,702
1103,5.3,5.4,739
1104,5.3,5.4,708
1105,5.3,5.4,737
1106,5.3,5.4,720
1107,5.3,5.4,732
1108,5.3,5.4,724
1109,5.3,5.4,723
1110,5.3,5.4,731
1111,5.3,5.4,705
1112,5.3,5.4,713
1113,5.3,5.4,770
1114,5.3,5.4,764
1115,5.3,5.4,774
1116,5.3,5.4,761
1117,5.3,5.4,775
1118,5.3,5.4,763
1119,5.3,5.4,757
1120,5.3,5.4,789
1121,5.3,5.4,765
1122,5.3,5.4,772
1123,5.3,5.4,754
1124,5.3,5.4,790
1125,5.3,5.4,784
1126,5.3,5.4,788
1127,5.3,5.4,759
1128,5.3,5.4,698
1129,5.3,5.4,699
1130,5.3,5.4,691
1131,5.3,5.4,700
1132,5.3,5.4,736
1133,5.3,5.4,721
1134,5.3,5.4,738
1135,5.3,5.4,719
1136,5.3,5.4,711
1137,5.3,5.4,733
1138,5.3,5.4,741
1139,5.3,5.4,743
1140,5.3,5.4,722
1141,5.3,5.4,709
1142,5.3,5.4,735
1143,5.3,5.4,717
1144,5.3,5.4,748
1145,5.3,5.4,742
1146,5.3,5.4,714
1147,5.3,5.4,718
1148,5.3,5.4,740
1149,5.3,5.4,707
1150,5.3,5.4,746
1151,5.3,5.4,702
1152,5.3,5.4,739
1153,5.3,5.4,708
1154,5.3,5.4,737
1155,5.3,5.4,720
1156,5.3,5.4,732
1157,5.3,5.4,724
1158,5.3,5.4,723
1159,5.3,5.4,731
1160,5.3,5.4,705
1161,5.3,5.4,713
1162,5.3,5.4,770
1163,5.3,5.4,764
1164,5.3,5.4,774
1165,5.3,5.4,761
1166,5.3,5.4,775
1167,5.3,5.4,763
1168,5.3,5.4,757
1169,5.3,5.4,789
1170,5.3,5.4,765
1171,5.3,5.4,772
1172,5.3,5.4,754
1173,5.3,5.4,790
1174,5.3,5.4,784
1175,5.3,5.4,788
1176,5.3,5.4,759
1177,5.4,5.5,812
1178,5.4,5.5,825
1179,5.4,5.5,840
1180,5.4,5.5,847
1181,5.4,5.5,815
1182,5.4,5.5,844
1183,5.4,5.5,808
1184,5.4,5.5,816
1185,5.4,5.5,837
1186,5.4,5.5,824
1187,5.4,5.5,817
1188,5.4,5.5,841
1189,5.4,5.5,810
1190,5.4,5.5,827
1191,5.4,5.5,842
1192,5.4,5.5,850
1193,5.4,5.5,807
1194,5.4,5.5,838
1195,5.4,5.5,849
1196,5.4,5.5,848
1197,5.4,5.5,801
1198,5.4,5.5,834
1199,5.4,5.5,906
1200,5.4,5.5,902
1201,5.4,5.5,904
1202,5.4,5.5,909
1203,5.4,5.5,901
1204,5.4,5.5,905
1205,5.4,5.5,794
1206,5.4,5.5,795
1207,5.4,5.5,787
1208,5.4,5.5,785
1209,5.4,5.5,783
1210,5.4,5.5,796
1211,5.4,5.5,868
1212,5.4,5.5,861
1213,5.4,5.5,881
1214,5.4,5.5,859
1215,5.4,5.5,883
1216,5.4,5.5,864
1217,5.4,5.5,853
1218,5.4,5.5,875
1219,5.4,5.5,869
1220,5.4,5.5,858
1221,5.4,5.5,872
1222,5.4,5.5,900
1223,5.4,5.5,878
1224,5.4,5.5,894
1225,5.4,5.5,887
1226,5.4,5.5,854
1227,5.4,5.5,857
1228,5.4,5.5,886
1229,5.4,5.5,877
1230,5.4,5.5,870
1231,5.4,5.5,885
1232,5.4,5.5,855
1233,5.4,5.5,898
1234,5.4,5.5,893
1235,5.4,5.5,871
1236,5.4,5.5,852
1237,5.4,5.5,882
1238,5.4,5.5,876
1239,5.4,5.5,889
1240,5.4,5.5,895
1241,5.4,5.5,812
1242,5.4,5.5,825
1243,5.4,5.5,840
1244,5.4,5.5,847
1245,5.4,5.5,815
1246,5.4,5.5,844
1247,5.4,5.5,808
1248,5.4,5.5,816
1249,5.4,5.5,837
1250,5.4,5.5,824
1251,5.4,5.5,817
1252,5.4,5.5,841
1253,5.4,5.5,810
1254,5.4,5.5,827
1255,5.4,5.5,842
1256,5.4,5.5,850
1257,5.4,5.5,807
1258,5.4,5.5,838
1259,5.4,5.5,849
1260,5.4,5.5,848
1261,5.4,5.5,801
1262,5.4,5.5,834
1263,5.4,5.5,906
1264,5.4,5.5,902
1265,5.4,5.5,904
1266,5.4,5.5,909
1267,5.4,5.5,901
1268,5.4,5.5,905
1269,5.4,5.5,794
1270,5.4,5.5,795
1271,5.4,5.5,787
1272,5.4,5.5,793
1273,5.4,5.5,785
1274,5.4,5.5,783
1275,5.4,5.5,796
1276,5.4,5.5,868
1277,5.4,5.5,861
1278,5.4,5.5,881
1279,5.4,5.5,859
1280,5.4,5.5,883
1281,5.4,5.5,864
1282,5.4,5.5,853
1283,5.4,5.5,875
1284,5.4,5.5,869
1285,5.4,5.5,858
1286,5.4,5.5,872
1287,5.4,5.5,900
1288,5.4,5.5,878
1289,5.4,5.5,894
1290,5.4,5.5,887
1291,5.4,5.5,854
1292,5.4,5.5,857
1293,5.4,5.5,886
1294,5.4,5.5,877
1295,5.4,5.5,870
1296,5.4,5.5,885
1297,5.4,5.5,855
1298,5.4,5.5,898
1299,5.4,5.5,893
1300,5.4,5.5,871
1301,5.4,5.5,852
1302,5.4,5.5,882
1303,5.4,5.5,876
1304,5.4,5.5,889
1305,5.4,5.5,895
1306,5.4,5.5,812
1307,5.4,5.5,825
1308,5.4,5.5,840
1309,5.4,5.5,847
1310,5.4,5.5,815
1311,5.4,5.5,844
1312,5.4,5.5,808
1313,5.4,5.5,816
1314,5.4,5.5,837
1315,5.4,5.5,824
1316,5.4,5.5,817
1317,5.4,5.5,841
1318,5.4,5.5,810
1319,5.4,5.5,827
1320,5.4,5.5,842
1321,5.4,5.5,850
1322,5.4,5.5,807
1323,5.4,5.5,838
1324,5.4,5.5,849
1325,5.4,5.5,848
1326,5.4,5.5,801
1327,5.4,5.5,834
1328,5.4,5.5,906
1329,5.4,5.5,902
1330,5.4,5.5,904
1331,5.4,5.5,909
1332,5.4,5.5,901
1333,5.4,5.5,905
1334,5.4,5.5,794
1335,5.4,5.5,795
1336,5.4,5.5,787
1337,5.4,5.5,793
1338,5.4,5.5,785
1339,5.4,5.5,783
1340,5.4,5.5,796
1341,5.4,5.5,868
1342,5.4,5.5,861
1343,5.4,5.5,881
1344,5.4,5.5,859
1345,5.4,5.5,883
1346,5.4,5.5,864
1347,5.4,5.5,853
1348,5.4,5.5,875
1349,5.4,5.5,869
1350,5.4,5.5,858
1351,5.4,5.5,872
1352,5.4,5.5,900
1353,5.4,5.5,878
1354,5.4,5.5,894
1355,5.4,5.5,887
1356,5.4,5.5,854
1357,5.4,5.5,857
1358,5.4,5.5,886
1359,5.4,5.5,877
1360,5.4,5.5,870
1361,5.4,5.5,885
1362,5.4,5.5,855
1363,5.4,5.5,898
1364,5.4,5.5,893
1365,5.4,5.5,871
1366,5.4,5.5,852
1367,5.4,5.5,882
1368,5.4,5.5,876
1369,5.4,5.5,889
1370,5.4,5.5,895
1371,5.5,5.6,955
1372,5.5,5.6,966
1373,5.5,5.6,973
1374,5.5,5.6,994
1375,5.5,5.6,961
1376,5.5,5.6,967
1377,5.5,5.6,974
1378,5.5,5.6,960
1379,5.5,5.6,988
1380,5.5,5.6,995
1381,5.5,5.6,956
1382,5.5,5.6,953
1383,5.5,5.6,968
1384,5.5,5.6,975
1385,5.5,5.6,996
1386,5.5,5.6,989
1387,5.5,5.6,951
1388,5.5,5.6,962
1389,5.5,5.6,969
1390,5.5,5.6,976
1391,5.5,5.6,1000
1392,5.5,5.6,993
1393,5.5,5.6,970
1394,5.5,5.6,977
1395,5.5,5.6,991
1396,5.5,5.6,998
1397,5.5,5.6,963
1398,5.5,5.6,971
1399,5.5,5.6,985
1400,5.5,5.6,964
1401,5.5,5.6,978
1402,5.5,5.6,954
1403,5.5,5.6,958
1404,5.5,5.6,972
1405,5.5,5.6,965
1406,5.5,5.6,940
1407,5.5,5.6,943
1408,5.5,5.6,931
1409,5.5,5.6,941
1410,5.5,5.6,947
1411,5.5,5.6,932
1412,5.5,5.6,925
1413,5.5,5.6,923
1414,5.5,5.6,942
1415,5.5,5.6,928
1416,5.5,5.6,907
1417,5.5,5.6,950
1418,5.5,5.6,948
1419,5.5,5.6,933
1420,5.5,5.6,949
1421,5.5,5.6,934
1422,5.5,5.6,939
1423,5.5,5.6,946
1424,5.5,5.6,915
1425,5.5,5.6,929
1426,5.5,5.6,945
1427,5.5,5.6,938
1428,5.5,5.6,937
1429,5.5,5.6,944
1430,5.5,5.6,914
1431,5.5,5.6,913
1432,5.5,5.6,927
1433,5.5,5.6,911
1434,5.5,5.6,930
1435,5.5,5.6,926
1436,5.5,5.6,908
1437,5.5,5.6,936
1438,5.5,5.6,1002
1439,5.5,5.6,1014
1440,5.5,5.6,1001
1441,5.5,5.6,1012
1442,5.5,5.6,1011
1443,5.5,5.6,1008
1444,5.5,5.6,1010
1445,5.5,5.6,955
1446,5.5,5.6,966
1447,5.5,5.6,973
1448,5.5,5.6,994
1449,5.5,5.6,961
1450,5.5,5.6,967
1451,5.5,5.6,974
1452,5.5,5.6,960
1453,5.5,5.6,988
1454,5.5,5.6,995
1455,5.5,5.6,956
1456,5.5,5.6,953
1457,5.5,5.6,968
1458,5.5,5.6,975
1459,5.5,5.6,996
1460,5.5,5.6,989
1461,5.5,5.6,951
1462,5.5,5.6,962
1463,5.5,5.6,969
1464,5.5,5.6,976
1465,5.5,5.6,1000
1466,5.5,5.6,993
1467,5.5,5.6,970
1468,5.5,5.6,977
1469,5.5,5.6,991
1470,5.5,5.6,998
1471,5.5,5.6,963
1472,5.5,5.6,971
1473,5.5,5.6,985
1474,5.5,5.6,964
1475,5.5,5.6,978
1476,5.5,5.6,954
1477,5.5,5.6,958
1478,5.5,5.6,972
1479,5.5,5.6,965
1480,5.5,5.6,940
1481,5.5,5.6,943
1482,5.5,5.6,910
1483,5.5,5.6,931
1484,5.5,5.6,941
1485,5.5,5.6,947
1486,5.5,5.6,932
1487,5.5,5.6,925
1488,5.5,5.6,923
1489,5.5,5.6,942
1490,5.5,5.6,928
1491,5.5,5.6,907
1492,5.5,5.6,950
1493,5.5,5.6,948
1494,5.5,5.6,933
1495,5.5,5.6,949
1496,5.5,5.6,934
1497,5.5,5.6,939
1498,5.5,5.6,946
1499,5.5,5.6,915
1500,5.5,5.6,929
1501,5.5,5.6,945
1502,5.5,5.6,938
1503,5.5,5.6,937
1504,5.5,5.6,944
1505,5.5,5.6,914
1506,5.5,5.6,913
1507,5.5,5.6,927
1508,5.5,5.6,911
1509,5.5,5.6,930
1510,5.5,5.6,926
1511,5.5,5.6,908
1512,5.5,5.6,936
1513,5.5,5.6,1002
1514,5.5,5.6,1014
1515,5.5,5.6,1001
1516,5.5,5.6,1012
1517,5.5,5.6,1011
1518,5.5,5.6,1008
1519,5.5,5.6,1010
1520,5.5,5.6,955
1521,5.5,5.6,966
1522,5.5,5.6,973
1523,5.5,5.6,994
1524,5.5,5.6,961
1525,5.5,5.6,967
1526,5.5,5.6,974
1527,5.5,5.6,960
1528,5.5,5.6,988
1529,5.5,5.6,995
1530,5.5,5.6,956
1531,5.5,5.6,953
1532,5.5,5.6,968
1533,5.5,5.6,975
1534,5.5,5.6,996
1535,5.5,5.6,989
1536,5.5,5.6,951
1537,5.5,5.6,962
1538,5.5,5.6,969
1539,5.5,5.6,976
1540,5.5,5.6,1000
1541,5.5,5.6,993
1542,5.5,5.6,970
1543,5.5,5.6,977
1544,5.5,5.6,991
1545,5.5,5.6,998
1546,5.5,5.6,963
1547,5.5,5.6,971
1548,5.5,5.6,985
1549,5.5,5.6,964
1550,5.5,5.6,978
1551,5.5,5.6,954
1552,5.5,5.6,958
1553,5.5,5.6,972
1554,5.5,5.6,965
1555,5.5,5.6,940
1556,5.5,5.6,943
1557,5.5,5.6,910
1558,5.5,5.6,931
1559,5.5,5.6,941
1560,5.5,5.6,947
1561,5.5,5.6,932
1562,5.5,5.6,925
1563,5.5,5.6,923
1564,5.5,5.6,942
1565,5.5,5.6,928
1566,5.5,5.6,907
1567,5.5,5.6,950
1568,5.5,5.6,948
1569,5.5,5.6,933
1570,5.5,5.6,949
1571,5.5,5.6,934
1572,5.5,5.6,939
1573,5.5,5.6,946
1574,5.5,5.6,915
1575,5.5,5.6,929
1576,5.5,5.6,945
1577,5.5,5.6,938
1578,5.5,5.6,937
1579,5.5,5.6,944
1580,5.5,5.6,914
1581,5.5,5.6,913
1582,5.5,5.6,927
1583,5.5,5.6,911
1584,5.5,5.6,930
1585,5.5,5.6,926
1586,5.5,5.6,908
1587,5.5,5.6,936
1588,5.5,5.6,1002
1589,5.5,5.6,1014
1590,5.5,5.6,1001
1591,5.5,5.6,1012
1592,5.5,5.6,1011
1593,5.5,5.6,1008
1594,5.5,5.6,1010
1595,5.6,5.6.1,1062
1596,5.6,5.6.1,1084
1597,5.6,5.6.1,1108
1598,5.6,5.6.1,1111
1599,5.6,5.6.1,1062
1600,5.6,5.6.1,1084
1601,5.6,5.6.1,1108
1602,5.6,5.6.1,1111
1603,5.6.1,5.6.2,1154
1604,5.6.1,5.6.2,1152
1605,5.6.1,5.6.2,1167
1606,5.6.1,5.6.2,1168
1607,5.6.1,5.6.2,1239
1608,5.6.1,5.6.2,1235
1609,5.6.1,5.6.2,1237
1610,5.6.1,5.6.2,1240
1611,5.6.1,5.6.2,1154
1612,5.6.1,5.6.2,1152
1613,5.6.1,5.6.2,1167
1614,5.6.1,5.6.2,1168
1615,5.6.1,5.6.2,1239
1616,5.6.1,5.6.2,1235
1617,5.6.1,5.6.2,1237
1618,5.6.1,5.6.2,1240
1619,5.6.1,6.0,912
1620,5.6.1,6.0,1086
1621,5.6.1,6.0,1096
1622,5.6.1,6.0,1072
1623,5.6.1,6.0,1087
1624,5.6.1,6.0,1098
1625,5.6.1,6.0,1099
1626,5.6.1,6.0,1097
1627,5.6.1,6.0,1057
1628,5.6.1,6.0,1076
1629,5.6.1,6.0,1061
1630,5.6.1,6.0,1095
1631,5.6.1,6.0,1066
1632,5.6.1,6.0,1058
1633,5.6.1,6.0,1059
1634,5.6.1,6.0,1094
1635,5.6.1,6.0,1067
1636,5.6.1,6.0,1100
1637,5.6.1,6.0,1073
1638,5.6.1,6.0,1053
1639,5.6.1,6.0,1071
1640,5.6.1,6.0,1056
1641,5.6.1,6.0,1089
1642,5.6.1,6.0,1093
1643,5.6.1,6.0,1075
1644,5.6.1,6.0,1081
1645,5.6.1,6.0,1090
1646,5.6.1,6.0,1092
1647,5.6.1,6.0,1065
1648,5.6.1,6.0,1060
1649,5.6.1,6.0,1091
1650,5.6.1,6.0,1088
1651,5.6.1,6.0,1023
1652,5.6.1,6.0,1019
1653,5.6.1,6.0,1033
1654,5.6.1,6.0,1025
1655,5.6.1,6.0,1041
1656,5.6.1,6.0,1031
1657,5.6.1,6.0,1013
1658,5.6.1,6.0,1009
1659,5.6.1,6.0,1045
1660,5.6.1,6.0,1044
1661,5.6.1,6.0,1032
1662,5.6.1,6.0,1027
1663,5.6.1,6.0,1007
1664,5.6.1,6.0,1029
1665,5.6.1,6.0,1017
1666,5.6.1,6.0,1039
1667,5.6.1,6.0,1022
1668,5.6.1,6.0,1021
1669,5.6.1,6.0,1048
1670,5.6.1,6.0,1026
1671,5.6.1,6.0,1030
1672,5.6.1,6.0,1035
1673,5.6.1,6.0,1024
1674,5.6.1,6.0,1050
1675,5.6.1,6.0,1105
1676,5.6.1,6.0,1103
1677,5.6.1,6.0,1106
1678,5.6.1,6.0,1102
1679,5.6.1,6.0,1107
1680,5.6.1,6.0,1104
1681,5.6.1,6.0,912
1682,5.6.1,6.0,1086
1683,5.6.1,6.0,1096
1684,5.6.1,6.0,1072
1685,5.6.1,6.0,1087
1686,5.6.1,6.0,1098
1687,5.6.1,6.0,1099
1688,5.6.1,6.0,1097
1689,5.6.1,6.0,1057
1690,5.6.1,6.0,1076
1691,5.6.1,6.0,1061
1692,5.6.1,6.0,1095
1693,5.6.1,6.0,1066
1694,5.6.1,6.0,1058
1695,5.6.1,6.0,1059
1696,5.6.1,6.0,1094
1697,5.6.1,6.0,1067
1698,5.6.1,6.0,1100
1699,5.6.1,6.0,1073
1700,5.6.1,6.0,1053
1701,5.6.1,6.0,1071
1702,5.6.1,6.0,1080
1703,5.6.1,6.0,1056
1704,5.6.1,6.0,1089
1705,5.6.1,6.0,1093
1706,5.6.1,6.0,1075
1707,5.6.1,6.0,1081
1708,5.6.1,6.0,1090
1709,5.6.1,6.0,1092
1710,5.6.1,6.0,1065
1711,5.6.1,6.0,1060
1712,5.6.1,6.0,1091
1713,5.6.1,6.0,1088
1714,5.6.1,6.0,1023
1715,5.6.1,6.0,1019
1716,5.6.1,6.0,1033
1717,5.6.1,6.0,1025
1718,5.6.1,6.0,1041
1719,5.6.1,6.0,1031
1720,5.6.1,6.0,1013
1721,5.6.1,6.0,1009
1722,5.6.1,6.0,1045
1723,5.6.1,6.0,1044
1724,5.6.1,6.0,1032
1725,5.6.1,6.0,1027
1726,5.6.1,6.0,1007
1727,5.6.1,6.0,1029
1728,5.6.1,6.0,1017
1729,5.6.1,6.0,1039
1730,5.6.1,6.0,1022
1731,5.6.1,6.0,1021
1732,5.6.1,6.0,1048
1733,5.6.1,6.0,1026
1734,5.6.1,6.0,1030
1735,5.6.1,6.0,1035
1736,5.6.1,6.0,1024
1737,5.6.1,6.0,1050
1738,5.6.1,6.0,1105
1739,5.6.1,6.0,1103
1740,5.6.1,6.0,1106
1741,5.6.1,6.0,1102
1742,5.6.1,6.0,1107
1743,5.6.1,6.0,1104
1744,5.6.1,6.0,912
1745,5.6.1,6.0,1086
1746,5.6.1,6.0,1096
1747,5.6.1,6.0,1072
1748,5.6.1,6.0,1087
1749,5.6.1,6.0,1098
1750,5.6.1,6.0,1099
1751,5.6.1,6.0,1097
1752,5.6.1,6.0,1057
1753,5.6.1,6.0,1076
1754,5.6.1,6.0,1061
1755,5.6.1,6.0,1095
1756,5.6.1,6.0,1066
1757,5.6.1,6.0,1058
1758,5.6.1,6.0,1059
1759,5.6.1,6.0,1094
1760,5.6.1,6.0,1067
1761,5.6.1,6.0,1100
1762,5.6.1,6.0,1073
1763,5.6.1,6.0,1053
1764,5.6.1,6.0,1071
1765,5.6.1,6.0,1080
1766,5.6.1,6.0,1056
1767,5.6.1,6.0,1089
1768,5.6.1,6.0,1093
1769,5.6.1,6.0,1075
1770,5.6.1,6.0,1081
1771,5.6.1,6.0,1090
1772,5.6.1,6.0,1092
1773,5.6.1,6.0,1065
1774,5.6.1,6.0,1060
1775,5.6.1,6.0,1091
1776,5.6.1,6.0,1088
1777,5.6.1,6.0,1023
1778,5.6.1,6.0,1019
1779,5.6.1,6.0,1033
1780,5.6.1,6.0,1025
1781,5.6.1,6.0,1041
1782,5.6.1,6.0,1031
1783,5.6.1,6.0,1013
1784,5.6.1,6.0,1009
1785,5.6.1,6.0,1045
1786,5.6.1,6.0,1044
1787,5.6.1,6.0,1032
1788,5.6.1,6.0,1027
1789,5.6.1,6.0,1007
1790,5.6.1,6.0,1029
1791,5.6.1,6.0,1017
1792,5.6.1,6.0,1039
1793,5.6.1,6.0,1022
1794,5.6.1,6.0,1021
1795,5.6.1,6.0,1048
1796,5.6.1,6.0,1026
1797,5.6.1,6.0,1030
1798,5.6.1,6.0,1035
1799,5.6.1,6.0,1024
1800,5.6.1,6.0,1050
1801,5.6.1,6.0,1105
1802,5.6.1,6.0,1103
1803,5.6.1,6.0,1106
1804,5.6.1,6.0,1102
1805,5.6.1,6.0,1107
1806,5.6.1,6.0,1104
1807,5.6.2,5.6.3,1286
1808,5.6.2,5.6.3,1280
1809,5.6.2,5.6.3,1283
1810,5.6.2,5.6.3,1286
1811,5.6.2,5.6.3,1280
1812,5.6.2,5.6.3,1283
1813,5.6.3,5.6.4,1421
1814,5.6.3,5.6.4,1437
1815,5.6.3,5.6.4,1421
1816,5.6.3,5.6.4,1437
1817,5.6.4,5.6.5,1498
1818,5.6.4,5.6.5,1528
1819,5.6.4,5.6.5,1518
1820,5.6.4,5.6.5,1538
1821,5.6.4,5.6.5,1498
1822,5.6.4,5.6.5,1528
1823,5.6.4,5.6.5,1518
1824,5.6.4,5.6.5,1538
1825,5.6.5,5.6.6,1677
1826,5.6.5,5.6.6,1677
1827,5.6.6,5.6.7,2542
1828,5.6.6,5.6.7,1996
1829,5.6.6,5.6.7,2542
1830,5.6.6,5.6.7,1996
1831,6.0,6.1,1157
1832,6.0,6.1,1192
1833,6.0,6.1,1176
1834,6.0,6.1,1189
1835,6.0,6.1,1156
1836,6.0,6.1,1159
1837,6.0,6.1,1162
1838,6.0,6.1,1169
1839,6.0,6.1,1184
1840,6.0,6.1,1196
1841,6.0,6.1,1181
1842,6.0,6.1,1199
1843,6.0,6.1,1190
1844,6.0,6.1,1195
1845,6.0,6.1,1191
1846,6.0,6.1,1155
1847,6.0,6.1,1163
1848,6.0,6.1,1200
1849,6.0,6.1,1174
1850,6.0,6.1,1180
1851,6.0,6.1,1182
1852,6.0,6.1,1193
1853,6.0,6.1,1172
1854,6.0,6.1,1154
1855,6.0,6.1,1158
1856,6.0,6.1,1152
1857,6.0,6.1,1177
1858,6.0,6.1,1170
1859,6.0,6.1,1198
1860,6.0,6.1,1179
1861,6.0,6.1,1187
1862,6.0,6.1,1194
1863,6.0,6.1,1160
1864,6.0,6.1,1167
1865,6.0,6.1,1183
1866,6.0,6.1,1164
1867,6.0,6.1,1173
1868,6.0,6.1,1175
1869,6.0,6.1,1166
1870,6.0,6.1,1185
1871,6.0,6.1,1168
1872,6.0,6.1,1188
1873,6.0,6.1,1153
1874,6.0,6.1,1264
1875,6.0,6.1,1253
1876,6.0,6.1,1255
1877,6.0,6.1,1280
1878,6.0,6.1,1290
1879,6.0,6.1,1270
1880,6.0,6.1,1265
1881,6.0,6.1,1259
1882,6.0,6.1,1256
1883,6.0,6.1,1252
1884,6.0,6.1,1251
1885,6.0,6.1,1258
1886,6.0,6.1,1260
1887,6.0,6.1,1263
1888,6.0,6.1,1202
1889,6.0,6.1,1221
1890,6.0,6.1,1212
1891,6.0,6.1,1211
1892,6.0,6.1,1232
1893,6.0,6.1,1245
1894,6.0,6.1,1214
1895,6.0,6.1,1228
1896,6.0,6.1,1229
1897,6.0,6.1,1230
1898,6.0,6.1,1208
1899,6.0,6.1,1225
1900,6.0,6.1,1227
1901,6.0,6.1,1239
1902,6.0,6.1,1231
1903,6.0,6.1,1236
1904,6.0,6.1,1220
1905,6.0,6.1,1203
1906,6.0,6.1,1201
1907,6.0,6.1,1242
1908,6.0,6.1,1206
1909,6.0,6.1,1235
1910,6.0,6.1,1223
1911,6.0,6.1,1219
1912,6.0,6.1,1218
1913,6.0,6.1,1217
1914,6.0,6.1,1205
1915,6.0,6.1,1246
1916,6.0,6.1,1213
1917,6.0,6.1,1215
1918,6.0,6.1,1237
1919,6.0,6.1,1238
1920,6.0,6.1,1207
1921,6.0,6.1,1210
1922,6.0,6.1,1204
1923,6.0,6.1,1240
1924,6.0,6.1,1250
1925,6.0,6.1,1234
1926,6.0,6.1,1248
1927,6.0,6.1,1216
1928,6.0,6.1,1222
1929,6.0,6.1,1140
1930,6.0,6.1,1141
1931,6.0,6.1,1143
1932,6.0,6.1,1138
1933,6.0,6.1,1118
1934,6.0,6.1,1116
1935,6.0,6.1,1115
1936,6.0,6.1,1147
1937,6.0,6.1,1119
1938,6.0,6.1,1148
1939,6.0,6.1,1128
1940,6.0,6.1,1150
1941,6.0,6.1,1144
1942,6.0,6.1,1142
1943,6.0,6.1,1146
1944,6.0,6.1,1132
1945,6.0,6.1,1135
1946,6.0,6.1,1113
1947,6.0,6.1,1131
1948,6.0,6.1,1139
1949,6.0,6.1,1112
1950,6.0,6.1,1149
1951,6.0,6.1,1117
1952,6.0,6.1,1123
1953,6.0,6.1,1121
1954,6.0,6.1,1127
1955,6.0,6.1,1145
1956,6.0,6.1,1126
1957,6.0,6.1,682
1958,6.0,6.1,657
1959,6.0,6.1,674
1960,6.0,6.1,681
1961,6.0,6.1,659
1962,6.0,6.1,667
1963,6.0,6.1,673
1964,6.0,6.1,680
1965,6.0,6.1,664
1966,6.0,6.1,656
1967,6.0,6.1,660
1968,6.0,6.1,672
1969,6.0,6.1,684
1970,6.0,6.1,679
1971,6.0,6.1,654
1972,6.0,6.1,671
1973,6.0,6.1,677
1974,6.0,6.1,663
1975,6.0,6.1,698
1976,6.0,6.1,699
1977,6.0,6.1,655
1978,6.0,6.1,687
1979,6.0,6.1,670
1980,6.0,6.1,691
1981,6.0,6.1,666
1982,6.0,6.1,652
1983,6.0,6.1,678
1984,6.0,6.1,651
1985,6.0,6.1,662
1986,6.0,6.1,669
1987,6.0,6.1,700
1988,6.0,6.1,661
1989,6.0,6.1,668
1990,6.0,6.1,955
1991,6.0,6.1,966
1992,6.0,6.1,973
1993,6.0,6.1,994
1994,6.0,6.1,961
1995,6.0,6.1,967
1996,6.0,6.1,974
1997,6.0,6.1,960
1998,6.0,6.1,988
1999,6.0,6.1,995
2000,6.0,6.1,956
2001,6.0,6.1,953
2002,6.0,6.1,968
2003,6.0,6.1,975
2004,6.0,6.1,996
2005,6.0,6.1,989
2006,6.0,6.1,951
2007,6.0,6.1,962
2008,6.0,6.1,969
2009,6.0,6.1,976
2010,6.0,6.1,1000
2011,6.0,6.1,993
2012,6.0,6.1,970
2013,6.0,6.1,977
2014,6.0,6.1,991
2015,6.0,6.1,998
2016,6.0,6.1,963
2017,6.0,6.1,971
2018,6.0,6.1,985
2019,6.0,6.1,964
2020,6.0,6.1,978
2021,6.0,6.1,954
2022,6.0,6.1,958
2023,6.0,6.1,972
2024,6.0,6.1,965
2025,6.0,6.1,1157
